#,Name,G,T%,MSh,7M,FG,A,B,St,2Min,TF,RC,Partido,Jornada,Fecha,Temporada,Link,S,S%,GKGA,S 7M,S% 7M,S FSh,S% FG
14,Bobby Schagen,0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,0.0,0,TBV Lemgo Lippe vs Bergischer HC,27,"Apr 22, 2023",2022_23,https://www.daikin-hbl.de/en/match/4d11bd75-3961-11ef-80bd-7fa33ac8682b,,,,,,,
17,Niko Blaauw,1,50.0,1.0,0.0,1.0,3,0.0,0.0,0,1.0,0,TBV Lemgo Lippe vs Bergischer HC,27,"Apr 22, 2023",2022_23,https://www.daikin-hbl.de/en/match/4d11bd75-3961-11ef-80bd-7fa33ac8682b,,,,,,,
22,Kian Schwarzer,1,100.0,0.0,0.0,1.0,0,0.0,0.0,0,0.0,0,TBV Lemgo Lippe vs Bergischer HC,27,"Apr 22, 2023",2022_23,https://www.daikin-hbl.de/en/match/4d11bd75-3961-11ef-80bd-7fa33ac8682b,,,,,,,
23,Tim Suton,3,100.0,0.0,0.0,3.0,0,0.0,0.0,1,1.0,0,TBV Lemgo Lippe vs Bergischer HC,27,"Apr 22, 2023",2022_23,https://www.daikin-hbl.de/en/match/4d11bd75-3961-11ef-80bd-7fa33ac8682b,,,,,,,
24,Lukas Zerbe,6,86.0,1.0,0.0,6.0,0,1.0,2.0,0,2.0,0,TBV Lemgo Lippe vs Bergischer HC,27,"Apr 22, 2023",2022_23,https://www.daikin-hbl.de/en/match/4d11bd75-3961-11ef-80bd-7fa33ac8682b,,,,,,,
25,Niels Gerardus Versteijnen,7,78.0,2.0,0.0,7.0,2,0.0,0.0,1,2.0,0,TBV Lemgo Lippe vs Bergischer HC,27,"Apr 22, 2023",2022_23,https://www.daikin-hbl.de/en/match/4d11bd75-3961-11ef-80bd-7fa33ac8682b,,,,,,,
30,Gedeón Guardiola,2,33.0,0.0,0.0,2.0,0,0.0,0.0,0,0.0,0,TBV Lemgo Lippe vs Bergischer HC,27,"Apr 22, 2023",2022_23,https://www.daikin-hbl.de/en/match/4d11bd75-3961-11ef-80bd-7fa33ac8682b,,,,,,,
39,Thomas Houtepen,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,TBV Lemgo Lippe vs Bergischer HC,27,"Apr 22, 2023",2022_23,https://www.daikin-hbl.de/en/match/4d11bd75-3961-11ef-80bd-7fa33ac8682b,,,,,,,
20,Finn Zecher,0,,,,,0,,,0,,0,TBV Lemgo Lippe vs Bergischer HC,27,"Apr 22, 2023",2022_23,https://www.daikin-hbl.de/en/match/4d11bd75-3961-11ef-80bd-7fa33ac8682b,15.0,35.0,28.0,1.0,50.0,14.0,34.0
99,Urh Kastelic,0,,,,,0,,,0,,0,TBV Lemgo Lippe vs Bergischer HC,27,"Apr 22, 2023",2022_23,https://www.daikin-hbl.de/en/match/4d11bd75-3961-11ef-80bd-7fa33ac8682b,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,Noah Beyer,2,100.0,0.0,0.0,2.0,0,0.0,0.0,2,1.0,0,TBV Lemgo Lippe vs Bergischer HC,27,"Apr 22, 2023",2022_23,https://www.daikin-hbl.de/en/match/4d11bd75-3961-11ef-80bd-7fa33ac8682b,,,,,,,
3,Isak Persson,2,100.0,0.0,0.0,2.0,0,0.0,0.0,0,0.0,0,TBV Lemgo Lippe vs Bergischer HC,27,"Apr 22, 2023",2022_23,https://www.daikin-hbl.de/en/match/4d11bd75-3961-11ef-80bd-7fa33ac8682b,,,,,,,
4,Elias Scholtes,1,17.0,2.0,0.0,1.0,0,0.0,0.0,0,0.0,0,TBV Lemgo Lippe vs Bergischer HC,27,"Apr 22, 2023",2022_23,https://www.daikin-hbl.de/en/match/4d11bd75-3961-11ef-80bd-7fa33ac8682b,,,,,,,
7,Simen Schönningsen,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,TBV Lemgo Lippe vs Bergischer HC,27,"Apr 22, 2023",2022_23,https://www.daikin-hbl.de/en/match/4d11bd75-3961-11ef-80bd-7fa33ac8682b,,,,,,,
8,Tim Nothdurft,0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,1.0,0,TBV Lemgo Lippe vs Bergischer HC,27,"Apr 22, 2023",2022_23,https://www.daikin-hbl.de/en/match/4d11bd75-3961-11ef-80bd-7fa33ac8682b,,,,,,,
9,Alexander Weck,1,50.0,1.0,0.0,1.0,3,0.0,0.0,1,0.0,0,TBV Lemgo Lippe vs Bergischer HC,27,"Apr 22, 2023",2022_23,https://www.daikin-hbl.de/en/match/4d11bd75-3961-11ef-80bd-7fa33ac8682b,,,,,,,
14,Frederik Ladefoged,5,45.0,0.0,0.0,5.0,1,0.0,0.0,1,1.0,0,TBV Lemgo Lippe vs Bergischer HC,27,"Apr 22, 2023",2022_23,https://www.daikin-hbl.de/en/match/4d11bd75-3961-11ef-80bd-7fa33ac8682b,,,,,,,
19,Tomas Babak,4,44.0,0.0,0.0,4.0,2,0.0,0.0,0,1.0,0,TBV Lemgo Lippe vs Bergischer HC,27,"Apr 22, 2023",2022_23,https://www.daikin-hbl.de/en/match/4d11bd75-3961-11ef-80bd-7fa33ac8682b,,,,,,,
20,Csaba Szücs,0,0.0,0.0,0.0,0.0,2,0.0,0.0,1,1.0,0,TBV Lemgo Lippe vs Bergischer HC,27,"Apr 22, 2023",2022_23,https://www.daikin-hbl.de/en/match/4d11bd75-3961-11ef-80bd-7fa33ac8682b,,,,,,,
22,Fabian Gutbrod,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,TBV Lemgo Lippe vs Bergischer HC,27,"Apr 22, 2023",2022_23,https://www.daikin-hbl.de/en/match/4d11bd75-3961-11ef-80bd-7fa33ac8682b,,,,,,,
24,Linus Arnesson,8,89.0,1.0,1.0,7.0,2,0.0,1.0,0,3.0,0,TBV Lemgo Lippe vs Bergischer HC,27,"Apr 22, 2023",2022_23,https://www.daikin-hbl.de/en/match/4d11bd75-3961-11ef-80bd-7fa33ac8682b,,,,,,,
33,Djibril M'Bengue,1,25.0,1.0,0.0,1.0,0,1.0,0.0,0,2.0,0,TBV Lemgo Lippe vs Bergischer HC,27,"Apr 22, 2023",2022_23,https://www.daikin-hbl.de/en/match/4d11bd75-3961-11ef-80bd-7fa33ac8682b,,,,,,,
1,Christopher Rudeck,0,,,,,0,,,0,,0,TBV Lemgo Lippe vs Bergischer HC,27,"Apr 22, 2023",2022_23,https://www.daikin-hbl.de/en/match/4d11bd75-3961-11ef-80bd-7fa33ac8682b,2.0,15.0,11.0,0.0,0.0,2.0,17.0
12,Peter Johannesson,0,,,,,0,,,0,,0,TBV Lemgo Lippe vs Bergischer HC,27,"Apr 22, 2023",2022_23,https://www.daikin-hbl.de/en/match/4d11bd75-3961-11ef-80bd-7fa33ac8682b,4.0,14.0,25.0,0.0,0.0,4.0,15.0
5,Julius Kühn,2,67.0,0.0,0.0,2.0,1,1.0,0.0,0,0.0,0,MT Melsungen vs HC Erlangen,27,"Apr 20, 2023",2022_23,https://www.daikin-hbl.de/en/match/4cf41a44-3961-11ef-973b-7fa33ac8682b,,,,,,,
7,Aidenas Malasinskas,0,0.0,0.0,0.0,0.0,2,0.0,0.0,0,1.0,0,MT Melsungen vs HC Erlangen,27,"Apr 20, 2023",2022_23,https://www.daikin-hbl.de/en/match/4cf41a44-3961-11ef-973b-7fa33ac8682b,,,,,,,
8,Agustin Casado,3,50.0,0.0,0.0,3.0,4,0.0,0.0,1,3.0,0,MT Melsungen vs HC Erlangen,27,"Apr 20, 2023",2022_23,https://www.daikin-hbl.de/en/match/4cf41a44-3961-11ef-973b-7fa33ac8682b,,,,,,,
11,Dimitri Ignatow,1,100.0,0.0,0.0,1.0,0,0.0,0.0,1,0.0,0,MT Melsungen vs HC Erlangen,27,"Apr 20, 2023",2022_23,https://www.daikin-hbl.de/en/match/4cf41a44-3961-11ef-973b-7fa33ac8682b,,,,,,,
18,Florian Drosten,1,50.0,1.0,0.0,1.0,0,0.0,1.0,0,1.0,0,MT Melsungen vs HC Erlangen,27,"Apr 20, 2023",2022_23,https://www.daikin-hbl.de/en/match/4cf41a44-3961-11ef-973b-7fa33ac8682b,,,,,,,
21,Arnar Freyr Arnarsson,1,100.0,0.0,0.0,1.0,0,1.0,0.0,1,0.0,0,MT Melsungen vs HC Erlangen,27,"Apr 20, 2023",2022_23,https://www.daikin-hbl.de/en/match/4cf41a44-3961-11ef-973b-7fa33ac8682b,,,,,,,
27,Andre Gomes,5,62.0,1.0,0.0,5.0,0,0.0,1.0,0,1.0,0,MT Melsungen vs HC Erlangen,27,"Apr 20, 2023",2022_23,https://www.daikin-hbl.de/en/match/4cf41a44-3961-11ef-973b-7fa33ac8682b,,,,,,,
30,Gleb Kalarash,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,MT Melsungen vs HC Erlangen,27,"Apr 20, 2023",2022_23,https://www.daikin-hbl.de/en/match/4cf41a44-3961-11ef-973b-7fa33ac8682b,,,,,,,
73,Timo Kastening,6,75.0,1.0,1.0,5.0,0,0.0,1.0,0,2.0,0,MT Melsungen vs HC Erlangen,27,"Apr 20, 2023",2022_23,https://www.daikin-hbl.de/en/match/4cf41a44-3961-11ef-973b-7fa33ac8682b,,,,,,,
77,David Mandic,4,67.0,0.0,0.0,4.0,0,0.0,0.0,1,0.0,0,MT Melsungen vs HC Erlangen,27,"Apr 20, 2023",2022_23,https://www.daikin-hbl.de/en/match/4cf41a44-3961-11ef-973b-7fa33ac8682b,,,,,,,
94,Domagoj Pavlovic,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.0,0,MT Melsungen vs HC Erlangen,27,"Apr 20, 2023",2022_23,https://www.daikin-hbl.de/en/match/4cf41a44-3961-11ef-973b-7fa33ac8682b,,,,,,,
1,Adam Morawski,0,,,,,0,,,0,,0,MT Melsungen vs HC Erlangen,27,"Apr 20, 2023",2022_23,https://www.daikin-hbl.de/en/match/4cf41a44-3961-11ef-973b-7fa33ac8682b,17.0,55.0,14.0,4.0,80.0,13.0,50.0
16,Nebojsa Simic,0,,,,,0,,,0,,0,MT Melsungen vs HC Erlangen,27,"Apr 20, 2023",2022_23,https://www.daikin-hbl.de/en/match/4cf41a44-3961-11ef-973b-7fa33ac8682b,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,Lutz Heiny,2,25.0,2.0,0.0,2.0,1,0.0,0.0,0,3.0,0,MT Melsungen vs HC Erlangen,27,"Apr 20, 2023",2022_23,https://www.daikin-hbl.de/en/match/4cf41a44-3961-11ef-973b-7fa33ac8682b,,,,,,,
5,Johannes Sellin,4,57.0,1.0,0.0,4.0,0,0.0,0.0,0,1.0,0,MT Melsungen vs HC Erlangen,27,"Apr 20, 2023",2022_23,https://www.daikin-hbl.de/en/match/4cf41a44-3961-11ef-973b-7fa33ac8682b,,,,,,,
7,Yannik Bialowas,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,MT Melsungen vs HC Erlangen,27,"Apr 20, 2023",2022_23,https://www.daikin-hbl.de/en/match/4cf41a44-3961-11ef-973b-7fa33ac8682b,,,,,,,
8,Manuel Zehnder,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,1.0,0,MT Melsungen vs HC Erlangen,27,"Apr 20, 2023",2022_23,https://www.daikin-hbl.de/en/match/4cf41a44-3961-11ef-973b-7fa33ac8682b,,,,,,,
13,Steffen Fäth,0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,1.0,0,MT Melsungen vs HC Erlangen,27,"Apr 20, 2023",2022_23,https://www.daikin-hbl.de/en/match/4cf41a44-3961-11ef-973b-7fa33ac8682b,,,,,,,
18,Sebastian Firnhaber,2,100.0,0.0,0.0,2.0,0,1.0,0.0,0,0.0,0,MT Melsungen vs HC Erlangen,27,"Apr 20, 2023",2022_23,https://www.daikin-hbl.de/en/match/4cf41a44-3961-11ef-973b-7fa33ac8682b,,,,,,,
20,Nico Büdel,1,20.0,0.0,0.0,1.0,1,0.0,0.0,0,2.0,0,MT Melsungen vs HC Erlangen,27,"Apr 20, 2023",2022_23,https://www.daikin-hbl.de/en/match/4cf41a44-3961-11ef-973b-7fa33ac8682b,,,,,,,
21,Christopher Bissel,2,40.0,0.0,0.0,2.0,2,0.0,3.0,1,5.0,0,MT Melsungen vs HC Erlangen,27,"Apr 20, 2023",2022_23,https://www.daikin-hbl.de/en/match/4cf41a44-3961-11ef-973b-7fa33ac8682b,,,,,,,
27,Antonio Metzner,3,75.0,0.0,0.0,3.0,0,0.0,0.0,0,0.0,0,MT Melsungen vs HC Erlangen,27,"Apr 20, 2023",2022_23,https://www.daikin-hbl.de/en/match/4cf41a44-3961-11ef-973b-7fa33ac8682b,,,,,,,
33,Nikolai Link,0,0.0,0.0,0.0,0.0,0,2.0,0.0,2,0.0,0,MT Melsungen vs HC Erlangen,27,"Apr 20, 2023",2022_23,https://www.daikin-hbl.de/en/match/4cf41a44-3961-11ef-973b-7fa33ac8682b,,,,,,,
42,Simon Jeppsson,0,0.0,1.0,0.0,0.0,0,0.0,0.0,0,0.0,0,MT Melsungen vs HC Erlangen,27,"Apr 20, 2023",2022_23,https://www.daikin-hbl.de/en/match/4cf41a44-3961-11ef-973b-7fa33ac8682b,,,,,,,
44,Christoph Steinert,3,38.0,1.0,1.0,2.0,1,0.0,0.0,0,2.0,0,MT Melsungen vs HC Erlangen,27,"Apr 20, 2023",2022_23,https://www.daikin-hbl.de/en/match/4cf41a44-3961-11ef-973b-7fa33ac8682b,,,,,,,
67,Hampus Olsson,0,0.0,1.0,0.0,0.0,0,0.0,0.0,0,0.0,0,MT Melsungen vs HC Erlangen,27,"Apr 20, 2023",2022_23,https://www.daikin-hbl.de/en/match/4cf41a44-3961-11ef-973b-7fa33ac8682b,,,,,,,
96,Tim Zechel,0,0.0,2.0,0.0,0.0,0,0.0,0.0,0,1.0,0,MT Melsungen vs HC Erlangen,27,"Apr 20, 2023",2022_23,https://www.daikin-hbl.de/en/match/4cf41a44-3961-11ef-973b-7fa33ac8682b,,,,,,,
16,Bertram Obling,0,,,,,0,,,0,,0,MT Melsungen vs HC Erlangen,27,"Apr 20, 2023",2022_23,https://www.daikin-hbl.de/en/match/4cf41a44-3961-11ef-973b-7fa33ac8682b,7.0,39.0,11.0,1.0,100.0,6.0,35.0
22,Klemen Ferlin,1,,,,,1,,,0,,0,MT Melsungen vs HC Erlangen,27,"Apr 20, 2023",2022_23,https://www.daikin-hbl.de/en/match/4cf41a44-3961-11ef-973b-7fa33ac8682b,5.0,24.0,16.0,0.0,0.0,5.0,25.0
4,Patrick Wiesmach Larsen,2,67.0,0.0,0.0,2.0,0,0.0,1.0,0,1.0,0,SC DHfK Leipzig vs TVB Stuttgart,27,"Apr 20, 2023",2022_23,https://www.daikin-hbl.de/en/match/4d0211e2-3961-11ef-ab53-7fa33ac8682b,,,,,,,
5,Simon Ernst,2,67.0,0.0,0.0,2.0,5,1.0,0.0,0,3.0,0,SC DHfK Leipzig vs TVB Stuttgart,27,"Apr 20, 2023",2022_23,https://www.daikin-hbl.de/en/match/4d0211e2-3961-11ef-ab53-7fa33ac8682b,,,,,,,
7,Luca Witzke,2,33.0,1.0,0.0,2.0,5,0.0,0.0,0,2.0,0,SC DHfK Leipzig vs TVB Stuttgart,27,"Apr 20, 2023",2022_23,https://www.daikin-hbl.de/en/match/4d0211e2-3961-11ef-ab53-7fa33ac8682b,,,,,,,
8,Lucas Krzikalla,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,SC DHfK Leipzig vs TVB Stuttgart,27,"Apr 20, 2023",2022_23,https://www.daikin-hbl.de/en/match/4d0211e2-3961-11ef-ab53-7fa33ac8682b,,,,,,,
11,Lukas Binder,6,67.0,0.0,0.0,6.0,0,0.0,1.0,0,1.0,0,SC DHfK Leipzig vs TVB Stuttgart,27,"Apr 20, 2023",2022_23,https://www.daikin-hbl.de/en/match/4d0211e2-3961-11ef-ab53-7fa33ac8682b,,,,,,,
13,Matej Klima,4,57.0,1.0,0.0,4.0,3,0.0,0.0,1,3.0,0,SC DHfK Leipzig vs TVB Stuttgart,27,"Apr 20, 2023",2022_23,https://www.daikin-hbl.de/en/match/4d0211e2-3961-11ef-ab53-7fa33ac8682b,,,,,,,
18,Lovro Jotić,1,100.0,0.0,0.0,1.0,0,0.0,0.0,0,0.0,0,SC DHfK Leipzig vs TVB Stuttgart,27,"Apr 20, 2023",2022_23,https://www.daikin-hbl.de/en/match/4d0211e2-3961-11ef-ab53-7fa33ac8682b,,,,,,,
19,Sime Ivic,4,57.0,1.0,1.0,3.0,0,0.0,0.0,1,4.0,0,SC DHfK Leipzig vs TVB Stuttgart,27,"Apr 20, 2023",2022_23,https://www.daikin-hbl.de/en/match/4d0211e2-3961-11ef-ab53-7fa33ac8682b,,,,,,,
24,Moritz Preuss,2,67.0,0.0,0.0,2.0,0,0.0,0.0,0,1.0,0,SC DHfK Leipzig vs TVB Stuttgart,27,"Apr 20, 2023",2022_23,https://www.daikin-hbl.de/en/match/4d0211e2-3961-11ef-ab53-7fa33ac8682b,,,,,,,
27,Oskar Sunnefeldt,0,0.0,0.0,0.0,0.0,0,0.0,1.0,0,2.0,0,SC DHfK Leipzig vs TVB Stuttgart,27,"Apr 20, 2023",2022_23,https://www.daikin-hbl.de/en/match/4d0211e2-3961-11ef-ab53-7fa33ac8682b,,,,,,,
28,Maciej Gebala,1,33.0,0.0,0.0,1.0,0,0.0,0.0,0,0.0,0,SC DHfK Leipzig vs TVB Stuttgart,27,"Apr 20, 2023",2022_23,https://www.daikin-hbl.de/en/match/4d0211e2-3961-11ef-ab53-7fa33ac8682b,,,,,,,
31,Tim Matthes,1,100.0,0.0,0.0,1.0,0,0.0,0.0,0,0.0,0,SC DHfK Leipzig vs TVB Stuttgart,27,"Apr 20, 2023",2022_23,https://www.daikin-hbl.de/en/match/4d0211e2-3961-11ef-ab53-7fa33ac8682b,,,,,,,
38,Mika Laurin Sajenev,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,SC DHfK Leipzig vs TVB Stuttgart,27,"Apr 20, 2023",2022_23,https://www.daikin-hbl.de/en/match/4d0211e2-3961-11ef-ab53-7fa33ac8682b,,,,,,,
53,Niclas Benedict Heitkamp,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,SC DHfK Leipzig vs TVB Stuttgart,27,"Apr 20, 2023",2022_23,https://www.daikin-hbl.de/en/match/4d0211e2-3961-11ef-ab53-7fa33ac8682b,,,,,,,
12,Kristian Sæverås,0,,,,,0,,,0,,0,SC DHfK Leipzig vs TVB Stuttgart,27,"Apr 20, 2023",2022_23,https://www.daikin-hbl.de/en/match/4d0211e2-3961-11ef-ab53-7fa33ac8682b,8.0,29.0,20.0,0.0,0.0,8.0,29.0
96,Mohamed Essam Moustafa El-Tayar,0,,,,,0,,,0,,0,SC DHfK Leipzig vs TVB Stuttgart,27,"Apr 20, 2023",2022_23,https://www.daikin-hbl.de/en/match/4d0211e2-3961-11ef-ab53-7fa33ac8682b,6.0,38.0,10.0,0.0,0.0,6.0,38.0
3,Max Häfner,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,SC DHfK Leipzig vs TVB Stuttgart,27,"Apr 20, 2023",2022_23,https://www.daikin-hbl.de/en/match/4d0211e2-3961-11ef-ab53-7fa33ac8682b,,,,,,,
5,Jorge Serrano Villalobos,2,50.0,0.0,0.0,2.0,0,0.0,0.0,0,0.0,0,SC DHfK Leipzig vs TVB Stuttgart,27,"Apr 20, 2023",2022_23,https://www.daikin-hbl.de/en/match/4d0211e2-3961-11ef-ab53-7fa33ac8682b,,,,,,,
6,Daniel Fernandez Jimenez,0,0.0,1.0,0.0,0.0,0,0.0,0.0,0,0.0,0,SC DHfK Leipzig vs TVB Stuttgart,27,"Apr 20, 2023",2022_23,https://www.daikin-hbl.de/en/match/4d0211e2-3961-11ef-ab53-7fa33ac8682b,,,,,,,
7,Egon Hanusz,7,78.0,1.0,0.0,7.0,0,0.0,0.0,0,3.0,0,SC DHfK Leipzig vs TVB Stuttgart,27,"Apr 20, 2023",2022_23,https://www.daikin-hbl.de/en/match/4d0211e2-3961-11ef-ab53-7fa33ac8682b,,,,,,,
10,Jonas Truchanovicius,0,0.0,1.0,0.0,0.0,2,0.0,0.0,0,0.0,0,SC DHfK Leipzig vs TVB Stuttgart,27,"Apr 20, 2023",2022_23,https://www.daikin-hbl.de/en/match/4d0211e2-3961-11ef-ab53-7fa33ac8682b,,,,,,,
11,Adam Lönn,7,64.0,0.0,0.0,7.0,3,2.0,0.0,0,1.0,0,SC DHfK Leipzig vs TVB Stuttgart,27,"Apr 20, 2023",2022_23,https://www.daikin-hbl.de/en/match/4d0211e2-3961-11ef-ab53-7fa33ac8682b,,,,,,,
17,Samuel Röthlisberger,1,100.0,0.0,0.0,1.0,0,0.0,0.0,0,0.0,0,SC DHfK Leipzig vs TVB Stuttgart,27,"Apr 20, 2023",2022_23,https://www.daikin-hbl.de/en/match/4d0211e2-3961-11ef-ab53-7fa33ac8682b,,,,,,,
19,Nicolaus Fynn-Luca,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,SC DHfK Leipzig vs TVB Stuttgart,27,"Apr 20, 2023",2022_23,https://www.daikin-hbl.de/en/match/4d0211e2-3961-11ef-ab53-7fa33ac8682b,,,,,,,
23,Jan Forstbauer,6,75.0,0.0,0.0,6.0,2,0.0,0.0,0,0.0,0,SC DHfK Leipzig vs TVB Stuttgart,27,"Apr 20, 2023",2022_23,https://www.daikin-hbl.de/en/match/4d0211e2-3961-11ef-ab53-7fa33ac8682b,,,,,,,
24,Lukas Laube,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,1.0,0,SC DHfK Leipzig vs TVB Stuttgart,27,"Apr 20, 2023",2022_23,https://www.daikin-hbl.de/en/match/4d0211e2-3961-11ef-ab53-7fa33ac8682b,,,,,,,
25,Patrick Zieker,4,80.0,1.0,0.0,4.0,0,0.0,0.0,0,0.0,0,SC DHfK Leipzig vs TVB Stuttgart,27,"Apr 20, 2023",2022_23,https://www.daikin-hbl.de/en/match/4d0211e2-3961-11ef-ab53-7fa33ac8682b,,,,,,,
30,Sascha Pfattheicher,0,0.0,1.0,0.0,0.0,0,0.0,0.0,0,0.0,0,SC DHfK Leipzig vs TVB Stuttgart,27,"Apr 20, 2023",2022_23,https://www.daikin-hbl.de/en/match/4d0211e2-3961-11ef-ab53-7fa33ac8682b,,,,,,,
33,Marino Maric,1,17.0,1.0,0.0,1.0,0,0.0,0.0,0,2.0,0,SC DHfK Leipzig vs TVB Stuttgart,27,"Apr 20, 2023",2022_23,https://www.daikin-hbl.de/en/match/4d0211e2-3961-11ef-ab53-7fa33ac8682b,,,,,,,
55,Ivan Sliskovic,2,100.0,0.0,0.0,2.0,0,0.0,0.0,0,3.0,0,SC DHfK Leipzig vs TVB Stuttgart,27,"Apr 20, 2023",2022_23,https://www.daikin-hbl.de/en/match/4d0211e2-3961-11ef-ab53-7fa33ac8682b,,,,,,,
12,Silvio Heinevetter,0,,,,,0,,,0,,0,SC DHfK Leipzig vs TVB Stuttgart,27,"Apr 20, 2023",2022_23,https://www.daikin-hbl.de/en/match/4d0211e2-3961-11ef-ab53-7fa33ac8682b,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,Miljan Vujovic,0,,,,,1,,,0,,0,SC DHfK Leipzig vs TVB Stuttgart,27,"Apr 20, 2023",2022_23,https://www.daikin-hbl.de/en/match/4d0211e2-3961-11ef-ab53-7fa33ac8682b,14.0,36.0,25.0,0.0,0.0,14.0,37.0
3,Fabian Huesmann,8,67.0,1.0,3.0,5.0,0,0.0,1.0,1,4.0,0,ASV Hamm-Westfalen vs GWD Minden,27,"Apr 20, 2023",2022_23,https://www.daikin-hbl.de/en/match/4d20ce9f-3961-11ef-b401-7fa33ac8682b,,,,,,,
6,Markus Fuchs,0,0.0,0.0,0.0,0.0,0,2.0,0.0,0,0.0,0,ASV Hamm-Westfalen vs GWD Minden,27,"Apr 20, 2023",2022_23,https://www.daikin-hbl.de/en/match/4d20ce9f-3961-11ef-b401-7fa33ac8682b,,,,,,,
9,Mait Patrail,3,100.0,0.0,0.0,3.0,0,0.0,1.0,0,1.0,0,ASV Hamm-Westfalen vs GWD Minden,27,"Apr 20, 2023",2022_23,https://www.daikin-hbl.de/en/match/4d20ce9f-3961-11ef-b401-7fa33ac8682b,,,,,,,
14,Alexander Schulze,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,ASV Hamm-Westfalen vs GWD Minden,27,"Apr 20, 2023",2022_23,https://www.daikin-hbl.de/en/match/4d20ce9f-3961-11ef-b401-7fa33ac8682b,,,,,,,
23,Björn Zintel,3,75.0,0.0,0.0,3.0,2,0.0,0.0,2,3.0,0,ASV Hamm-Westfalen vs GWD Minden,27,"Apr 20, 2023",2022_23,https://www.daikin-hbl.de/en/match/4d20ce9f-3961-11ef-b401-7fa33ac8682b,,,,,,,
26,Jan Pretzewofsky,2,67.0,0.0,0.0,2.0,0,0.0,1.0,0,1.0,0,ASV Hamm-Westfalen vs GWD Minden,27,"Apr 20, 2023",2022_23,https://www.daikin-hbl.de/en/match/4d20ce9f-3961-11ef-b401-7fa33ac8682b,,,,,,,
28,Andreas Bornemann,5,83.0,0.0,0.0,5.0,1,0.0,0.0,0,0.0,0,ASV Hamm-Westfalen vs GWD Minden,27,"Apr 20, 2023",2022_23,https://www.daikin-hbl.de/en/match/4d20ce9f-3961-11ef-b401-7fa33ac8682b,,,,,,,
31,Benjamin Meschke,0,0.0,0.0,0.0,0.0,0,0.0,1.0,0,1.0,0,ASV Hamm-Westfalen vs GWD Minden,27,"Apr 20, 2023",2022_23,https://www.daikin-hbl.de/en/match/4d20ce9f-3961-11ef-b401-7fa33ac8682b,,,,,,,
34,Yonatan Dayan,0,0.0,1.0,0.0,0.0,0,0.0,0.0,0,1.0,0,ASV Hamm-Westfalen vs GWD Minden,27,"Apr 20, 2023",2022_23,https://www.daikin-hbl.de/en/match/4d20ce9f-3961-11ef-b401-7fa33ac8682b,,,,,,,
77,Savvas Savvas,8,62.0,1.0,0.0,8.0,6,0.0,0.0,0,0.0,0,ASV Hamm-Westfalen vs GWD Minden,27,"Apr 20, 2023",2022_23,https://www.daikin-hbl.de/en/match/4d20ce9f-3961-11ef-b401-7fa33ac8682b,,,,,,,
95,Jan von Boenigk,1,33.0,0.0,0.0,1.0,1,0.0,0.0,0,1.0,0,ASV Hamm-Westfalen vs GWD Minden,27,"Apr 20, 2023",2022_23,https://www.daikin-hbl.de/en/match/4d20ce9f-3961-11ef-b401-7fa33ac8682b,,,,,,,
96,Tim Roman Wieling,1,50.0,0.0,0.0,1.0,0,0.0,0.0,0,0.0,0,ASV Hamm-Westfalen vs GWD Minden,27,"Apr 20, 2023",2022_23,https://www.daikin-hbl.de/en/match/4d20ce9f-3961-11ef-b401-7fa33ac8682b,,,,,,,
99,Stefan Bauer,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,ASV Hamm-Westfalen vs GWD Minden,27,"Apr 20, 2023",2022_23,https://www.daikin-hbl.de/en/match/4d20ce9f-3961-11ef-b401-7fa33ac8682b,,,,,,,
1,Felix Hertlein,0,,,,,0,,,0,,0,ASV Hamm-Westfalen vs GWD Minden,27,"Apr 20, 2023",2022_23,https://www.daikin-hbl.de/en/match/4d20ce9f-3961-11ef-b401-7fa33ac8682b,8.0,32.0,17.0,1.0,50.0,7.0,30.0
