Fecha,Equipo local,Equipo visitante,Equipo,Tipo,Link,jugadores_#,jugadores_G,jugadores_T%,jugadores_MSh,jugadores_7M,jugadores_FG,jugadores_A,jugadores_B,jugadores_St,jugadores_2Min,jugadores_TF,jugadores_RC,porteros_#,porteros_S,porteros_S%,porteros_GKGA,porteros_S 7M,porteros_S% 7M,porteros_S FSh,porteros_S% FG,porteros_G,porteros_A,porteros_2Min,porteros_RC,Resultado,Jornada
"May 20, 2023",Füchse Berlin,GWD Minden,GWD Minden,visitante,https://www.daikin-hbl.de/en/match/4f19a009-3961-11ef-99db-7fa33ac8682b,348.0,35.0,911.0,3.0,3.0,32.0,14.0,1.0,0.0,3.0,13.0,1.0,56.0,8.0,33.0,42.0,0.0,0.0,8.0,38.0,0.0,0.0,0.0,0.0,42 - 35,31
"May 18, 2023",SC DHfK Leipzig,HSG Wetzlar,SC DHfK Leipzig,local,https://www.daikin-hbl.de/en/match/4f373c11-3961-11ef-a157-7fa33ac8682b,292.0,38.0,748.0,4.0,3.0,35.0,13.0,2.0,6.0,1.0,11.0,0.0,108.0,15.0,34.0,29.0,1.0,50.0,14.0,33.0,0.0,0.0,0.0,0.0,38 - 29,31
"May 18, 2023",SC DHfK Leipzig,HSG Wetzlar,HSG Wetzlar,visitante,https://www.daikin-hbl.de/en/match/4f373c11-3961-11ef-a157-7fa33ac8682b,386.0,29.0,479.0,7.0,1.0,28.0,16.0,2.0,2.0,1.0,11.0,0.0,23.0,13.0,27.0,36.0,0.0,0.0,13.0,28.0,0.0,0.0,0.0,0.0,38 - 29,31
"May 18, 2023",ASV Hamm-Westfalen,Handball Sport Verein Hamburg,ASV Hamm-Westfalen,local,https://www.daikin-hbl.de/en/match/4f55d6ae-3961-11ef-b239-7fa33ac8682b,564.0,27.0,736.0,4.0,3.0,24.0,9.0,2.0,1.0,3.0,11.0,0.0,22.0,6.0,19.0,34.0,1.0,33.0,5.0,17.0,0.0,0.0,0.0,0.0,27 - 34,31
"May 18, 2023",ASV Hamm-Westfalen,Handball Sport Verein Hamburg,Handball Sport Verein Hamburg,visitante,https://www.daikin-hbl.de/en/match/4f55d6ae-3961-11ef-b239-7fa33ac8682b,298.0,34.0,605.0,6.0,2.0,32.0,19.0,2.0,2.0,2.0,8.0,0.0,28.0,11.0,31.0,26.0,2.0,40.0,9.0,29.0,0.0,0.0,0.0,0.0,27 - 34,31
"May 18, 2023",VfL Gummersbach,Bergischer HC,VfL Gummersbach,local,https://www.daikin-hbl.de/en/match/4f64c9cd-3961-11ef-91bd-7fa33ac8682b,312.0,37.0,592.0,5.0,3.0,34.0,19.0,1.0,7.0,6.0,15.0,1.0,28.0,7.0,29.0,34.0,0.0,0.0,7.0,32.0,0.0,0.0,0.0,0.0,37 - 34,31
"May 18, 2023",VfL Gummersbach,Bergischer HC,Bergischer HC,visitante,https://www.daikin-hbl.de/en/match/4f64c9cd-3961-11ef-91bd-7fa33ac8682b,210.0,33.0,570.0,3.0,3.0,30.0,17.0,1.0,1.0,8.0,15.0,0.0,13.0,8.0,31.0,35.0,1.0,33.0,7.0,25.0,0.0,1.0,0.0,0.0,37 - 34,31
"May 14, 2023",SG Flensburg-Handewitt,VfL Gummersbach,SG Flensburg-Handewitt,local,https://www.daikin-hbl.de/en/match/4e5aeb06-3961-11ef-a419-7fa33ac8682b,397.0,31.0,611.0,6.0,3.0,28.0,12.0,3.0,1.0,2.0,10.0,0.0,21.0,14.0,35.0,26.0,0.0,0.0,14.0,36.0,0.0,1.0,0.0,0.0,31 - 26,30
"May 14, 2023",SG Flensburg-Handewitt,VfL Gummersbach,VfL Gummersbach,visitante,https://www.daikin-hbl.de/en/match/4e5aeb06-3961-11ef-a419-7fa33ac8682b,312.0,26.0,447.0,5.0,1.0,25.0,12.0,1.0,2.0,3.0,12.0,0.0,28.0,11.0,28.0,30.0,0.0,0.0,11.0,29.0,0.0,0.0,0.0,0.0,31 - 26,30
"May 14, 2023",Bergischer HC,Füchse Berlin,Bergischer HC,local,https://www.daikin-hbl.de/en/match/4ea8919f-3961-11ef-b4bb-7fa33ac8682b,181.0,30.0,662.0,4.0,0.0,30.0,21.0,2.0,4.0,6.0,16.0,0.0,13.0,17.0,38.0,28.0,1.0,17.0,16.0,41.0,0.0,1.0,0.0,0.0,34 - 30,30
"May 14, 2023",Bergischer HC,Füchse Berlin,Füchse Berlin,visitante,https://www.daikin-hbl.de/en/match/4ea8919f-3961-11ef-b4bb-7fa33ac8682b,391.0,30.0,534.0,5.0,5.0,25.0,12.0,3.0,5.0,4.0,17.0,0.0,97.0,12.0,26.0,34.0,0.0,0.0,12.0,26.0,0.0,0.0,0.0,0.0,34 - 30,30
"May 14, 2023",HC Erlangen,TSV Hannover-Burgdorf,HC Erlangen,local,https://www.daikin-hbl.de/en/match/4eba2f59-3961-11ef-82fa-7fa33ac8682b,419.0,33.0,799.0,9.0,3.0,30.0,16.0,0.0,4.0,5.0,11.0,0.0,38.0,14.0,35.0,27.0,1.0,25.0,13.0,36.0,0.0,0.0,0.0,0.0,33 - 29,30
"May 14, 2023",HC Erlangen,TSV Hannover-Burgdorf,TSV Hannover-Burgdorf,visitante,https://www.daikin-hbl.de/en/match/4eba2f59-3961-11ef-82fa-7fa33ac8682b,453.0,29.0,609.0,16.0,4.0,25.0,11.0,0.0,3.0,4.0,11.0,0.0,22.0,6.0,17.0,31.0,0.0,0.0,6.0,18.0,0.0,0.0,0.0,0.0,33 - 29,30
"May 14, 2023",GWD Minden,MT Melsungen,GWD Minden,local,https://www.daikin-hbl.de/en/match/4ec8ffdc-3961-11ef-ae50-7fa33ac8682b,348.0,21.0,571.0,5.0,3.0,18.0,8.0,0.0,1.0,2.0,13.0,0.0,56.0,13.0,32.0,27.0,0.0,0.0,13.0,34.0,0.0,2.0,0.0,0.0,21 - 28,30
"May 14, 2023",GWD Minden,MT Melsungen,MT Melsungen,visitante,https://www.daikin-hbl.de/en/match/4ec8ffdc-3961-11ef-ae50-7fa33ac8682b,396.0,18.0,449.0,3.0,2.0,16.0,6.0,0.0,6.0,2.0,13.0,0.0,17.0,18.0,46.0,21.0,3.0,50.0,15.0,45.0,0.0,0.0,0.0,0.0,21 - 28,30
"May 14, 2023",Rhein-Neckar Löwen,SC Magdeburg,Rhein-Neckar Löwen,local,https://www.daikin-hbl.de/en/match/4e6b4953-3961-11ef-bdcf-7fa33ac8682b,347.0,34.0,667.0,3.0,2.0,31.0,17.0,3.0,2.0,3.0,13.0,1.0,30.0,16.0,63.0,36.0,0.0,0.0,16.0,81.0,1.0,1.0,0.0,0.0,35 - 37,30
"May 14, 2023",Rhein-Neckar Löwen,SC Magdeburg,SC Magdeburg,visitante,https://www.daikin-hbl.de/en/match/4e6b4953-3961-11ef-bdcf-7fa33ac8682b,180.0,37.0,434.0,0.0,2.0,33.0,14.0,0.0,3.0,5.0,10.0,0.0,81.0,13.0,43.0,33.0,2.0,133.0,11.0,34.0,0.0,0.0,0.0,0.0,35 - 37,30
"May 13, 2023",TVB Stuttgart,THW Kiel,TVB Stuttgart,local,https://www.daikin-hbl.de/en/match/4e99bce2-3961-11ef-8e9b-7fa33ac8682b,221.0,30.0,748.0,3.0,3.0,27.0,11.0,4.0,1.0,7.0,12.0,0.0,28.0,13.0,53.0,35.0,0.0,0.0,13.0,59.0,0.0,0.0,0.0,0.0,30 - 37,30
"May 13, 2023",TVB Stuttgart,THW Kiel,THW Kiel,visitante,https://www.daikin-hbl.de/en/match/4e99bce2-3961-11ef-8e9b-7fa33ac8682b,329.0,37.0,738.0,4.0,5.0,32.0,18.0,1.0,4.0,4.0,7.0,1.0,17.0,12.0,57.0,29.0,0.0,0.0,12.0,62.0,0.0,1.0,0.0,0.0,30 - 37,30
"May 13, 2023",Handball Sport Verein Hamburg,TBV Lemgo Lippe,Handball Sport Verein Hamburg,local,https://www.daikin-hbl.de/en/match/4ed8fe99-3961-11ef-9e9f-7fa33ac8682b,308.0,28.0,795.0,7.0,6.0,22.0,10.0,0.0,0.0,2.0,6.0,0.0,28.0,7.0,40.0,32.0,1.0,25.0,6.0,40.0,0.0,0.0,0.0,0.0,28 - 32,30
"May 13, 2023",Handball Sport Verein Hamburg,TBV Lemgo Lippe,TBV Lemgo Lippe,visitante,https://www.daikin-hbl.de/en/match/4ed8fe99-3961-11ef-9e9f-7fa33ac8682b,222.0,32.0,660.0,0.0,4.0,28.0,11.0,2.0,1.0,2.0,12.0,1.0,119.0,9.0,73.0,28.0,1.0,50.0,8.0,27.0,0.0,0.0,0.0,0.0,28 - 32,30
"May 11, 2023",GWD Minden,SG Flensburg-Handewitt,GWD Minden,local,https://www.daikin-hbl.de/en/match/43af4cac-3961-11ef-8e4a-1fafd93a56d6,348.0,27.0,574.0,7.0,0.0,27.0,12.0,0.0,3.0,3.0,12.0,0.0,56.0,9.0,30.0,40.0,0.0,0.0,9.0,31.0,0.0,2.0,0.0,0.0,27 - 41,21
"May 11, 2023",GWD Minden,SG Flensburg-Handewitt,SG Flensburg-Handewitt,visitante,https://www.daikin-hbl.de/en/match/43af4cac-3961-11ef-8e4a-1fafd93a56d6,384.0,41.0,963.0,4.0,1.0,40.0,18.0,2.0,3.0,3.0,9.0,0.0,21.0,20.0,43.0,27.0,0.0,0.0,20.0,43.0,0.0,3.0,0.0,0.0,27 - 41,21
"May 11, 2023",Füchse Berlin,HC Erlangen,Füchse Berlin,local,https://www.daikin-hbl.de/en/match/4bafe0a1-3961-11ef-8f09-7fa33ac8682b,391.0,39.0,777.0,5.0,3.0,36.0,16.0,3.0,5.0,3.0,11.0,0.0,97.0,11.0,46.0,29.0,0.0,0.0,11.0,56.0,0.0,0.0,0.0,0.0,39 - 30,25
"May 11, 2023",Füchse Berlin,HC Erlangen,HC Erlangen,visitante,https://www.daikin-hbl.de/en/match/4bafe0a1-3961-11ef-8f09-7fa33ac8682b,386.0,30.0,645.0,5.0,4.0,26.0,13.0,0.0,0.0,5.0,15.0,0.0,38.0,15.0,31.0,34.0,2.0,40.0,13.0,30.0,0.0,0.0,0.0,0.0,39 - 30,25
"May 11, 2023",HSG Wetzlar,ASV Hamm-Westfalen,HSG Wetzlar,local,https://www.daikin-hbl.de/en/match/4e7bbe24-3961-11ef-9926-7fa33ac8682b,342.0,29.0,704.0,5.0,5.0,24.0,7.0,1.0,2.0,1.0,9.0,0.0,23.0,12.0,58.0,24.0,1.0,25.0,11.0,57.0,0.0,0.0,0.0,0.0,29 - 24,30
"May 11, 2023",HSG Wetzlar,ASV Hamm-Westfalen,ASV Hamm-Westfalen,visitante,https://www.daikin-hbl.de/en/match/4e7bbe24-3961-11ef-9926-7fa33ac8682b,570.0,24.0,494.0,2.0,4.0,20.0,6.0,0.0,1.0,3.0,11.0,0.0,22.0,8.0,36.0,29.0,0.0,0.0,8.0,42.0,0.0,0.0,0.0,0.0,29 - 24,30
"May 11, 2023",FRISCH AUF! Göppingen,SC DHfK Leipzig,FRISCH AUF! Göppingen,local,https://www.daikin-hbl.de/en/match/4e8a44db-3961-11ef-b1b9-7fa33ac8682b,396.0,34.0,662.0,4.0,2.0,32.0,8.0,3.0,6.0,3.0,15.0,0.0,28.0,6.0,17.0,30.0,1.0,100.0,5.0,14.0,0.0,0.0,0.0,0.0,34 - 30,30
"May 11, 2023",FRISCH AUF! Göppingen,SC DHfK Leipzig,SC DHfK Leipzig,visitante,https://www.daikin-hbl.de/en/match/4e8a44db-3961-11ef-b1b9-7fa33ac8682b,305.0,30.0,751.0,5.0,0.0,30.0,13.0,2.0,0.0,4.0,12.0,0.0,108.0,8.0,36.0,34.0,0.0,0.0,8.0,37.0,0.0,1.0,0.0,0.0,34 - 30,30
"May 7, 2023",THW Kiel,TSV Hannover-Burgdorf,THW Kiel,local,https://www.daikin-hbl.de/en/match/4dd37018-3961-11ef-942d-7fa33ac8682b,297.0,33.0,738.0,4.0,1.0,32.0,15.0,0.0,1.0,4.0,7.0,0.0,17.0,18.0,45.0,22.0,1.0,50.0,17.0,45.0,0.0,1.0,0.0,0.0,33 - 23,29
"May 7, 2023",THW Kiel,TSV Hannover-Burgdorf,TSV Hannover-Burgdorf,visitante,https://www.daikin-hbl.de/en/match/4dd37018-3961-11ef-942d-7fa33ac8682b,397.0,23.0,379.0,3.0,1.0,22.0,12.0,2.0,0.0,4.0,12.0,0.0,22.0,13.0,66.0,30.0,1.0,50.0,12.0,66.0,0.0,0.0,0.0,0.0,33 - 23,29
"May 7, 2023",SC Magdeburg,Bergischer HC,SC Magdeburg,local,https://www.daikin-hbl.de/en/match/4de15163-3961-11ef-9fb5-7fa33ac8682b,264.0,23.0,357.0,2.0,5.0,18.0,4.0,4.0,1.0,2.0,8.0,0.0,81.0,11.0,35.0,20.0,0.0,0.0,11.0,37.0,0.0,0.0,0.0,0.0,23 - 21,29
"May 7, 2023",SC Magdeburg,Bergischer HC,Bergischer HC,visitante,https://www.daikin-hbl.de/en/match/4de15163-3961-11ef-9fb5-7fa33ac8682b,214.0,21.0,375.0,5.0,1.0,20.0,9.0,2.0,2.0,5.0,11.0,1.0,13.0,17.0,92.0,23.0,2.0,70.0,15.0,45.0,0.0,0.0,0.0,0.0,23 - 21,29
"May 7, 2023",SC DHfK Leipzig,GWD Minden,SC DHfK Leipzig,local,https://www.daikin-hbl.de/en/match/4e105c5f-3961-11ef-b573-7fa33ac8682b,305.0,31.0,613.0,3.0,3.0,28.0,13.0,1.0,4.0,2.0,11.0,0.0,108.0,10.0,24.0,31.0,1.0,33.0,9.0,24.0,0.0,1.0,0.0,0.0,31 - 31,29
"May 7, 2023",SC DHfK Leipzig,GWD Minden,GWD Minden,visitante,https://www.daikin-hbl.de/en/match/4e105c5f-3961-11ef-b573-7fa33ac8682b,348.0,31.0,563.0,7.0,2.0,29.0,12.0,0.0,3.0,3.0,9.0,0.0,56.0,12.0,72.0,30.0,1.0,50.0,11.0,82.0,0.0,0.0,0.0,0.0,31 - 31,29
"May 7, 2023",VfL Gummersbach,HC Erlangen,VfL Gummersbach,local,https://www.daikin-hbl.de/en/match/4e3d1456-3961-11ef-bb38-7fa33ac8682b,311.0,32.0,665.0,2.0,0.0,32.0,20.0,8.0,0.0,2.0,10.0,0.0,28.0,14.0,62.0,31.0,0.0,0.0,14.0,65.0,0.0,1.0,0.0,0.0,32 - 31,29
"May 7, 2023",VfL Gummersbach,HC Erlangen,HC Erlangen,visitante,https://www.daikin-hbl.de/en/match/4e3d1456-3961-11ef-bb38-7fa33ac8682b,380.0,31.0,734.0,5.0,2.0,29.0,13.0,2.0,0.0,4.0,8.0,0.0,38.0,11.0,44.0,31.0,0.0,0.0,11.0,44.0,0.0,0.0,0.0,0.0,32 - 31,29
"May 7, 2023",Handball Sport Verein Hamburg,HSG Wetzlar,Handball Sport Verein Hamburg,local,https://www.daikin-hbl.de/en/match/4e4bb1f5-3961-11ef-8e08-7fa33ac8682b,297.0,24.0,399.0,6.0,2.0,22.0,6.0,2.0,0.0,5.0,7.0,0.0,28.0,22.0,51.0,21.0,0.0,0.0,22.0,54.0,0.0,0.0,0.0,0.0,24 - 21,29
"May 7, 2023",Handball Sport Verein Hamburg,HSG Wetzlar,HSG Wetzlar,visitante,https://www.daikin-hbl.de/en/match/4e4bb1f5-3961-11ef-8e08-7fa33ac8682b,342.0,21.0,453.0,3.0,2.0,19.0,5.0,1.0,0.0,3.0,7.0,1.0,23.0,15.0,140.0,21.0,1.0,100.0,14.0,42.0,0.0,0.0,0.0,0.0,24 - 21,29
"May 7, 2023",Füchse Berlin,SG Flensburg-Handewitt,Füchse Berlin,local,https://www.daikin-hbl.de/en/match/4def0409-3961-11ef-b584-7fa33ac8682b,391.0,37.0,546.0,3.0,4.0,33.0,13.0,1.0,2.0,4.0,7.0,0.0,17.0,14.0,83.0,32.0,1.0,50.0,13.0,81.0,0.0,0.0,0.0,0.0,37 - 33,29
"May 7, 2023",Füchse Berlin,SG Flensburg-Handewitt,SG Flensburg-Handewitt,visitante,https://www.daikin-hbl.de/en/match/4def0409-3961-11ef-b584-7fa33ac8682b,370.0,33.0,641.0,4.0,1.0,32.0,14.0,0.0,0.0,5.0,5.0,0.0,21.0,11.0,46.0,36.0,1.0,33.0,10.0,47.0,0.0,1.0,0.0,0.0,37 - 33,29
"May 6, 2023",ASV Hamm-Westfalen,TVB Stuttgart,ASV Hamm-Westfalen,local,https://www.daikin-hbl.de/en/match/4e2ea962-3961-11ef-b935-7fa33ac8682b,570.0,27.0,531.0,6.0,3.0,24.0,10.0,3.0,6.0,5.0,16.0,0.0,22.0,13.0,36.0,24.0,2.0,50.0,11.0,34.0,0.0,0.0,0.0,0.0,27 - 27,29
"May 6, 2023",ASV Hamm-Westfalen,TVB Stuttgart,TVB Stuttgart,visitante,https://www.daikin-hbl.de/en/match/4e2ea962-3961-11ef-b935-7fa33ac8682b,268.0,27.0,702.0,3.0,3.0,24.0,7.0,2.0,2.0,1.0,14.0,1.0,38.0,11.0,30.0,26.0,1.0,25.0,10.0,30.0,0.0,1.0,0.0,0.0,27 - 27,29
"May 6, 2023",TBV Lemgo Lippe,FRISCH AUF! Göppingen,TBV Lemgo Lippe,local,https://www.daikin-hbl.de/en/match/4e1ef4f4-3961-11ef-abda-7fa33ac8682b,222.0,36.0,653.0,2.0,2.0,34.0,13.0,1.0,2.0,1.0,14.0,2.0,119.0,11.0,53.0,31.0,1.0,50.0,10.0,55.0,0.0,0.0,0.0,0.0,36 - 33,29
"May 6, 2023",TBV Lemgo Lippe,FRISCH AUF! Göppingen,FRISCH AUF! Göppingen,visitante,https://www.daikin-hbl.de/en/match/4e1ef4f4-3961-11ef-abda-7fa33ac8682b,377.0,33.0,616.0,5.0,4.0,29.0,11.0,7.0,2.0,5.0,13.0,0.0,28.0,6.0,28.0,36.0,1.0,50.0,5.0,26.0,0.0,2.0,0.0,0.0,36 - 33,29
"May 4, 2023",SG Flensburg-Handewitt,MT Melsungen,SG Flensburg-Handewitt,local,https://www.daikin-hbl.de/en/match/4d4a30f5-3961-11ef-8932-7fa33ac8682b,383.0,36.0,856.0,2.0,6.0,30.0,8.0,1.0,4.0,2.0,8.0,0.0,21.0,19.0,45.0,25.0,0.0,0.0,19.0,48.0,1.0,2.0,0.0,0.0,37 - 25,28
"May 4, 2023",SG Flensburg-Handewitt,MT Melsungen,MT Melsungen,visitante,https://www.daikin-hbl.de/en/match/4d4a30f5-3961-11ef-8932-7fa33ac8682b,407.0,24.0,565.0,5.0,4.0,20.0,6.0,3.0,1.0,2.0,8.0,0.0,17.0,12.0,32.0,34.0,2.0,33.0,10.0,31.0,0.0,0.0,0.0,0.0,37 - 25,28
"May 4, 2023",HSG Wetzlar,TBV Lemgo Lippe,HSG Wetzlar,local,https://www.daikin-hbl.de/en/match/4d7ae46b-3961-11ef-8fac-7fa33ac8682b,342.0,26.0,587.0,9.0,3.0,23.0,5.0,3.0,2.0,0.0,8.0,0.0,23.0,13.0,70.0,24.0,1.0,100.0,12.0,68.0,0.0,0.0,0.0,0.0,26 - 24,28
"May 4, 2023",HSG Wetzlar,TBV Lemgo Lippe,TBV Lemgo Lippe,visitante,https://www.daikin-hbl.de/en/match/4d7ae46b-3961-11ef-8fac-7fa33ac8682b,222.0,24.0,444.0,3.0,1.0,23.0,10.0,0.0,1.0,0.0,10.0,0.0,119.0,8.0,30.0,25.0,1.0,33.0,7.0,29.0,0.0,0.0,0.0,0.0,26 - 24,28
"May 4, 2023",Bergischer HC,SC DHfK Leipzig,Bergischer HC,local,https://www.daikin-hbl.de/en/match/4daa1ad1-3961-11ef-a8ed-7fa33ac8682b,214.0,30.0,553.0,7.0,1.0,29.0,11.0,3.0,1.0,9.0,4.0,1.0,13.0,13.0,34.0,27.0,0.0,0.0,13.0,36.0,0.0,0.0,0.0,0.0,32 - 28,28
"May 4, 2023",Bergischer HC,SC DHfK Leipzig,SC DHfK Leipzig,visitante,https://www.daikin-hbl.de/en/match/4daa1ad1-3961-11ef-a8ed-7fa33ac8682b,230.0,28.0,569.0,5.0,4.0,24.0,4.0,1.0,1.0,5.0,10.0,2.0,108.0,9.0,43.0,30.0,0.0,0.0,9.0,44.0,0.0,1.0,0.0,0.0,32 - 28,28
"May 3, 2023",TSV Hannover-Burgdorf,VfL Gummersbach,TSV Hannover-Burgdorf,local,https://www.daikin-hbl.de/en/match/4d590f8e-3961-11ef-b73f-7fa33ac8682b,471.0,27.0,691.0,13.0,1.0,26.0,15.0,0.0,4.0,3.0,22.0,0.0,22.0,10.0,27.0,27.0,0.0,0.0,10.0,29.0,1.0,0.0,0.0,0.0,28 - 27,28
"May 3, 2023",TSV Hannover-Burgdorf,VfL Gummersbach,VfL Gummersbach,visitante,https://www.daikin-hbl.de/en/match/4d590f8e-3961-11ef-b73f-7fa33ac8682b,311.0,27.0,411.0,18.0,3.0,24.0,13.0,5.0,0.0,1.0,15.0,0.0,28.0,5.0,19.0,27.0,0.0,0.0,5.0,20.0,0.0,0.0,0.0,0.0,28 - 27,28
"May 3, 2023",Rhein-Neckar Löwen,THW Kiel,Rhein-Neckar Löwen,local,https://www.daikin-hbl.de/en/match/4d673bfc-3961-11ef-8b6c-7fa33ac8682b,342.0,27.0,592.0,3.0,2.0,25.0,9.0,2.0,1.0,0.0,13.0,0.0,65.0,14.0,65.0,31.0,0.0,0.0,14.0,66.0,0.0,1.0,0.0,0.0,27 - 31,28
"May 3, 2023",Rhein-Neckar Löwen,THW Kiel,THW Kiel,visitante,https://www.daikin-hbl.de/en/match/4d673bfc-3961-11ef-8b6c-7fa33ac8682b,319.0,31.0,651.0,4.0,1.0,30.0,11.0,1.0,7.0,2.0,14.0,0.0,17.0,13.0,32.0,27.0,1.0,33.0,12.0,32.0,0.0,0.0,0.0,0.0,27 - 31,28
"May 3, 2023",FRISCH AUF! Göppingen,ASV Hamm-Westfalen,FRISCH AUF! Göppingen,local,https://www.daikin-hbl.de/en/match/4d896d11-3961-11ef-a829-7fa33ac8682b,377.0,39.0,925.0,4.0,1.0,38.0,17.0,4.0,7.0,5.0,14.0,0.0,28.0,7.0,36.0,32.0,1.0,50.0,6.0,36.0,0.0,0.0,0.0,0.0,39 - 32,28
"May 3, 2023",FRISCH AUF! Göppingen,ASV Hamm-Westfalen,ASV Hamm-Westfalen,visitante,https://www.daikin-hbl.de/en/match/4d896d11-3961-11ef-a829-7fa33ac8682b,554.0,32.0,674.0,4.0,4.0,28.0,5.0,1.0,2.0,5.0,13.0,0.0,22.0,5.0,25.0,38.0,0.0,0.0,5.0,25.0,0.0,1.0,0.0,0.0,39 - 32,28
"May 3, 2023",TVB Stuttgart,Füchse Berlin,TVB Stuttgart,local,https://www.daikin-hbl.de/en/match/4d99deb1-3961-11ef-bd6a-7fa33ac8682b,268.0,32.0,485.0,22.0,2.0,30.0,11.0,2.0,0.0,3.0,9.0,0.0,28.0,15.0,38.0,24.0,2.0,50.0,13.0,37.0,0.0,0.0,0.0,0.0,32 - 28,28
"May 3, 2023",TVB Stuttgart,Füchse Berlin,Füchse Berlin,visitante,https://www.daikin-hbl.de/en/match/4d99deb1-3961-11ef-bd6a-7fa33ac8682b,409.0,28.0,592.0,24.0,2.0,26.0,11.0,3.0,3.0,1.0,7.0,1.0,88.0,15.0,85.0,32.0,2.0,50.0,13.0,82.0,0.0,1.0,0.0,1.0,32 - 28,28
"May 3, 2023",HC Erlangen,SC Magdeburg,HC Erlangen,local,https://www.daikin-hbl.de/en/match/4db72ab6-3961-11ef-b870-7fa33ac8682b,403.0,23.0,671.0,4.0,2.0,21.0,9.0,2.0,2.0,5.0,13.0,0.0,38.0,14.0,56.0,35.0,2.0,40.0,12.0,57.0,0.0,0.0,0.0,0.0,23 - 38,28
"May 3, 2023",HC Erlangen,SC Magdeburg,SC Magdeburg,visitante,https://www.daikin-hbl.de/en/match/4db72ab6-3961-11ef-b870-7fa33ac8682b,274.0,36.0,552.0,2.0,5.0,31.0,17.0,1.0,2.0,4.0,10.0,0.0,81.0,18.0,46.0,22.0,0.0,0.0,18.0,47.0,2.0,0.0,0.0,0.0,23 - 38,28
"May 3, 2023",GWD Minden,Handball Sport Verein Hamburg,GWD Minden,local,https://www.daikin-hbl.de/en/match/4dc506ca-3961-11ef-920e-7fa33ac8682b,348.0,31.0,688.0,2.0,3.0,28.0,5.0,5.0,6.0,4.0,17.0,1.0,56.0,9.0,70.0,33.0,1.0,50.0,8.0,22.0,0.0,0.0,0.0,0.0,31 - 35,28
"May 3, 2023",GWD Minden,Handball Sport Verein Hamburg,Handball Sport Verein Hamburg,visitante,https://www.daikin-hbl.de/en/match/4dc506ca-3961-11ef-920e-7fa33ac8682b,320.0,33.0,642.0,4.0,5.0,28.0,9.0,1.0,7.0,2.0,18.0,0.0,75.0,16.0,34.0,31.0,2.0,40.0,14.0,33.0,2.0,0.0,0.0,0.0,31 - 35,28
"Apr 23, 2023",HC Erlangen,GWD Minden,HC Erlangen,local,https://www.daikin-hbl.de/en/match/4336f40c-3961-11ef-93a7-1fafd93a56d6,403.0,29.0,653.0,4.0,7.0,22.0,11.0,2.0,4.0,4.0,15.0,0.0,38.0,11.0,50.0,28.0,0.0,0.0,11.0,52.0,0.0,0.0,0.0,0.0,29 - 28,20
"Apr 23, 2023",HC Erlangen,GWD Minden,GWD Minden,visitante,https://www.daikin-hbl.de/en/match/4336f40c-3961-11ef-93a7-1fafd93a56d6,348.0,28.0,670.0,10.0,1.0,27.0,10.0,2.0,2.0,6.0,10.0,0.0,56.0,12.0,51.0,28.0,1.0,17.0,11.0,67.0,0.0,1.0,0.0,0.0,29 - 28,20
"Apr 23, 2023",SC Magdeburg,TSV Hannover-Burgdorf,SC Magdeburg,local,https://www.daikin-hbl.de/en/match/4cd5e201-3961-11ef-b902-7fa33ac8682b,264.0,31.0,648.0,1.0,6.0,25.0,6.0,2.0,3.0,2.0,14.0,0.0,81.0,15.0,66.0,30.0,1.0,50.0,14.0,34.0,0.0,1.0,0.0,0.0,31 - 30,27
"Apr 23, 2023",SC Magdeburg,TSV Hannover-Burgdorf,TSV Hannover-Burgdorf,visitante,https://www.daikin-hbl.de/en/match/4cd5e201-3961-11ef-b902-7fa33ac8682b,457.0,30.0,701.0,8.0,2.0,28.0,17.0,0.0,6.0,2.0,14.0,0.0,22.0,15.0,71.0,29.0,1.0,25.0,14.0,80.0,0.0,0.0,0.0,0.0,31 - 30,27
"Apr 23, 2023",Füchse Berlin,Rhein-Neckar Löwen,Füchse Berlin,local,https://www.daikin-hbl.de/en/match/4ce4eb31-3961-11ef-bf39-7fa33ac8682b,486.0,38.0,758.0,15.0,2.0,36.0,12.0,4.0,6.0,3.0,12.0,0.0,88.0,17.0,75.0,24.0,0.0,0.0,17.0,93.0,0.0,0.0,0.0,0.0,38 - 24,27
"Apr 23, 2023",Füchse Berlin,Rhein-Neckar Löwen,Rhein-Neckar Löwen,visitante,https://www.daikin-hbl.de/en/match/4ce4eb31-3961-11ef-bf39-7fa33ac8682b,237.0,24.0,518.0,25.0,2.0,22.0,11.0,1.0,1.0,2.0,14.0,0.0,65.0,11.0,42.0,38.0,0.0,0.0,11.0,43.0,0.0,0.0,0.0,0.0,38 - 24,27
"Apr 23, 2023",VfL Gummersbach,HSG Wetzlar,VfL Gummersbach,local,https://www.daikin-hbl.de/en/match/4d2e5bae-3961-11ef-b162-7fa33ac8682b,297.0,36.0,729.0,5.0,4.0,32.0,18.0,1.0,1.0,5.0,7.0,0.0,28.0,11.0,48.0,25.0,0.0,0.0,11.0,54.0,1.0,0.0,0.0,0.0,37 - 30,27
